	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
331	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	True	True	True	True	True
332	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
333	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
334	True	True	False	True	True	False	False	True	True	False	False	False	True	False	False	True	True	True	False	False
335	False	True	False	True	True	True	False	True	False	False	False	False	False	True	True	True	True	True	True	True
336	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
337	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
338	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
339	True	False	False	False	False	True	False	False	False	False	False	False	False	True	True	True	True	True	True	False
340	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
341	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
342	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
343	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
344	False	False	False	False	False	True	False	False	True	True	True	True	False	False	True	False	False	False	False	False
345	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
346	False	True	False	False	True	True	False	False	False	False	True	False	False	True	True	False	False	False	False	False
347	True	False	False	False	True	True	False	False	False	False	False	False	False	True	False	True	True	True	False	True
348	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
349	False	False	False	True	False	False	False	False	False	False	False	True	False	False	True	False	True	True	False	False
350	False	True	False	False	True	True	True	False	False	False	True	False	False	False	True	False	False	False	False	False
351	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
352	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
353	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
354	True	True	False	True	True	True	False	False	False	False	False	False	False	True	True	True	True	True	True	True
355	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True
356	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
357	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
358	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False
359	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
360	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	True	True	True	True	False
361	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
362	True	False	False	True	True	False	False	False	False	True	True	False	False	True	True	True	True	True	False	False
363	False	False	False	False	False	False	True	False	False	True	True	True	False	False	True	False	False	False	False	False
364	False	False	True	False	False	True	False	False	True	True	True	True	False	False	False	False	False	False	False	False
365	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
366	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False
367	False	True	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False
368	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False
369	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	True	True	False
370	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
371	True	True	False	True	False	False	False	False	True	True	False	True	True	False	False	True	True	True	False	True
372	True	False	False	True	True	False	False	False	False	True	True	False	True	False	False	True	True	True	False	False
373	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	True	True	False	False
374	False	False	False	False	False	True	False	False	False	False	True	False	False	False	True	False	False	False	False	False
375	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
376	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
